,Adresse,lat,lon,Firmen,Telbuch
1999,"Sonnenberg 18B, 6313 Menzingen", 47.1748224, 8.5978754,1,1
2000,"Sihlbruggstrasse 140, 6341 Baar", 47.2145705, 8.5706164,1,0
2001,"Sihlbruggstrasse 140, 6341 Baar", 47.2145705, 8.5706164,1,0
2002,"Sihlbruggstrasse 140, 6341 Baar", 47.2145705, 8.5706164,1,0
2003,"Sihlbruggstrasse 140, 6341 Baar", 47.2145705, 8.5706164,1,0
2004,"Zugerstrasse 2, 6312 Steinhausen", 47.1967003, 8.4847055,1,19
2005,"Zugerstrasse 2, 6312 Steinhausen", 47.1967003, 8.4847055,1,19
2006,"Zugerstrasse 2, 6312 Steinhausen", 47.1967003, 8.4847055,1,19
2007,"Zugerstrasse 2, 6312 Steinhausen", 47.1967003, 8.4847055,1,19
2008,"Sonnenberg 38, 6313 Menzingen", 47.1749933, 8.599253299999999,1,0
2009,"Sonnenberg 38, 6313 Menzingen", 47.1749933, 8.599253299999999,1,0
2010,"Sonnenberg 38, 6313 Menzingen", 47.1749933, 8.599253299999999,1,0
2011,"Sonnenberg 38, 6313 Menzingen", 47.1749933, 8.599253299999999,1,0
2012,"Sonnenberg 42, 6313 Menzingen", 47.174541, 8.599507299999999,1,2
2013,"Sonnenberg 42, 6313 Menzingen", 47.174541, 8.599507299999999,1,2
2014,"Sonnenberg 42, 6313 Menzingen", 47.174541, 8.599507299999999,1,2
2015,"Sonnenberg 42, 6313 Menzingen", 47.174541, 8.599507299999999,1,2
2016,"Sonnhalde 9, 6313 Edlibach", 47.18134149999999, 8.5752565,1,1
2017,"Sonnhalde 9, 6313 Edlibach", 47.18134149999999, 8.5752565,1,1
2018,"Sonnhalde 9, 6313 Edlibach", 47.18134149999999, 8.5752565,1,1
2019,"Sonnhalde 9, 6313 Edlibach", 47.18134149999999, 8.5752565,1,1
2020,"Sonnhaldenstrasse 26B, 6331 Hünenberg", 47.1770686, 8.4239517,1,2
2021,"Sonnhaldenstrasse 26B, 6331 Hünenberg", 47.1770686, 8.4239517,1,2
2022,"Sonnhaldenstrasse 26B, 6331 Hünenberg", 47.1770686, 8.4239517,1,2
2023,"Sonnhaldenstrasse 26B, 6331 Hünenberg", 47.1770686, 8.4239517,1,2
2024,"Zugerstrasse 18B, 6318 Walchwil", 47.1013366, 8.5118174,1,4
2025,"Zugerstrasse 18B, 6318 Walchwil", 47.1013366, 8.5118174,1,4
2026,"Zugerstrasse 18B, 6318 Walchwil", 47.1013366, 8.5118174,1,4
2027,"Zugerstrasse 18B, 6318 Walchwil", 47.1013366, 8.5118174,1,4
2028,"Zugerstrasse 58A, 6330 Cham", 47.18178899999999, 8.4673806,1,3
2029,"Zugerstrasse 58A, 6330 Cham", 47.18178899999999, 8.4673806,1,3
2030,"Zugerstrasse 58A, 6330 Cham", 47.18178899999999, 8.4673806,1,3
2031,"Zugerstrasse 58A, 6330 Cham", 47.18178899999999, 8.4673806,1,3
2032,"Seefeldquai 3, 6318 Walchwil", 47.0957677, 8.518101399999999,1,3
2033,"Seefeldquai 3, 6318 Walchwil", 47.0957677, 8.518101399999999,1,3
2034,"Seefeldquai 3, 6318 Walchwil", 47.0957677, 8.518101399999999,1,3
2035,"Seefeldquai 3, 6318 Walchwil", 47.0957677, 8.518101399999999,1,3
2036,"Sonnmattstrasse 3, 6319 Allenwinden", 47.1642535, 8.5569483,1,0
2037,"Sonnmattstrasse 3, 6319 Allenwinden", 47.1642535, 8.5569483,1,0
2038,"Sonnmattstrasse 3, 6319 Allenwinden", 47.1642535, 8.5569483,1,0
2039,"Sonnmattstrasse 3, 6319 Allenwinden", 47.1642535, 8.5569483,1,0
2040,"Zugerstrasse 58B, 6330 Cham", 47.1817973, 8.4674599,1,2
2041,"Zugerstrasse 58B, 6330 Cham", 47.1817973, 8.4674599,1,2
2042,"Zugerstrasse 58B, 6330 Cham", 47.1817973, 8.4674599,1,2
2043,"Zugerstrasse 58B, 6330 Cham", 47.1817973, 8.4674599,1,2
2044,"Seefeld 49, 634303 Risch", 47.3300017, 11.1877742,1,0
2045,"Seefeld 49, 634303 Risch", 47.3300017, 11.1877742,1,0
2046,"Seefeld 49, 634303 Risch", 47.3300017, 11.1877742,1,0
2047,"Seefeld 49, 634303 Risch", 47.3300017, 11.1877742,1,0
2048,"Zugerstrasse 58C, 6314 Unterägeri", 47.1375165, 8.583898699999999,1,4
2049,"Zugerstrasse 58D, 6330 Cham", 47.1818219, 8.4677242,1,0
2050,"Sonnrain 12, 6340 Baar", 47.2014727, 8.5118329,1,1
2053,"Seeblickweg 6, 6343 Buonas", 47.1413245, 8.455763,1,0
2054,"Seeblickweg 4, 6343 Buonas", 47.1415798, 8.4553213,1,1
2055,"Sonnrain 2, 6340 Baar", 47.2002439, 8.5106888,1,5
2056,"Zugerstrasse 58E, 6330 Cham", 47.1817735, 8.467877999999999,1,0
2057,"Sonnrain 3A, 6340 Baar", 47.2000943, 8.511047399999999,1,1
2058,"Zugerstrasse 58F, 6330 Cham", 47.1818381, 8.4679225,1,4
2059,"Zugerstrasse 193, 631401 Unterägeri", 47.1527181, 8.5622817,1,0
2061,"Spiegelbergstrasse 2, 6318 Walchwil", 47.09943579999999, 8.5182177,1,5
2062,"Seckistrasse 13, 6318 Walchwil", 47.0962258, 8.5170017,1,2
2063,"Spiegelbergstrasse 29A, 6318 Walchwil", 47.0992387, 8.519083199999999,1,0
2064,"Schützenmatt 5, 6314 Unterägeri", 47.1226008, 8.5818864,1,5
2065,"Spiegelbergstrasse 3, 6318 Walchwil", 47.10024749999999, 8.5179969,1,2
2066,"Spiegelbergstrasse 31A, 6318 Walchwil", 47.09903140000001, 8.519131699999999,1,0
2067,"Zugerstrasse 6, 6340 Baar", 47.1927377, 8.522798500000002,1,22
2068,"Schützenhausstrasse 18A, 6332 Hagendorn", 47.20668449999999, 8.4350969,1,1
2069,"Spiegelbergstrasse 7, 6318 Walchwil", 47.1002865, 8.51863,1,1
2070,"Spielhof 1, 6317 Oberwil b. Zug", 47.1459643, 8.5073288,1,9
2071,"Seehof , 631303 Menzingen", 47.1778831, 8.5912483,1,0
2072,"Seehofmatt 20A, 6314 Unterägeri", 47.1332037, 8.5898317,1,1
2073,"Sonnhaldenstrasse 33A, 6331 Hünenberg", 47.179655, 8.4223501,1,0
2074,"Sonnmatt 3, 6319 Allenwinden", 47.1665185, 8.553952899999999,1,1
2075,"Seestrasse 3, 6314 Unterägeri", 47.1376131, 8.5849918,1,5
2076,"Seestrasse 16C, 6315 Oberägeri", 47.1352384, 8.609267299999999,1,6
2077,"Seestrasse 16B, 6315 Oberägeri", 47.1352384, 8.609267299999999,1,4
2078,"Sonnhaldenstrasse 41, 6331 Hünenberg", 47.18054710000001, 8.4221686,1,2
2079,"Sonnhaldenstrasse 47, 6331 Hünenberg", 47.1801907, 8.4217663,1,0
2080,"Seestrasse 1, 6314 Unterägeri", 47.1375818, 8.5847184,1,6
2081,"Seemattweg 4, 6315 Oberägeri", 47.1342936, 8.6128191,1,7
2082,"Seemattweg 2b, 6315 Oberägeri", 47.1341261, 8.6124859,1,9
2083,"Seemattweg 2A, 6315 Oberägeri", 47.134301, 8.6124821,1,6
2086,"Sonnhaldenstrasse 50A, 6331 Hünenberg", 47.1800125, 8.4226206,1,0
2089,"Sonnhaldenstrasse 50B, 6331 Hünenberg", 47.1800935, 8.4226089,1,1
2091,"Sonnhaldenstrasse 57D, 6331 Hünenberg", 47.1796492, 8.4219674,1,2
2093,"Sonnhaldenstrasse 63A, 6331 Hünenberg", 47.1798288, 8.4215676,1,0
2095,"Seematt 7, 6314 Unterägeri", 47.1357267, 8.5876185,1,1
2096,"Sonnhaldenstrasse 65C, 6331 Hünenberg", 47.1818529, 8.4218259,1,0
2097,"Seehofstrasse 9B, 6330 Cham", 47.1806618, 8.461713099999999,1,5
2098,"Seehofstrasse 9A, 6330 Cham", 47.1805864, 8.462054,1,8
2099,"Sonnmatt 17, 6343 Risch", 47.14436990000001, 8.4303135,1,0
2100,"Seehofstrasse 4, 6314 Unterägeri", 47.1351515, 8.5893595,1,0
2101,"Seehofstrasse 1, 6330 Cham", 47.1812614, 8.461987299999999,1,15
2102,"Schlattwäldli 4, 6331 Hünenberg", 47.1804065, 8.4301613,1,10
2103,"Schlattwäldli 1, 6331 Hünenberg", 47.1797057, 8.4300692,1,5
2104,"Untere Rainstrasse 16, 6340 Baar", 47.1808303, 8.5362166,1,5
2105,"Tellenmattstrasse 33, 6317 Oberwil bei Zug", 47.14886389999999, 8.5099052,1,2
2106,"Rosenweg 7, 6340 Baar", 47.1859322, 8.5221939,1,1
2107,"Tellenmattstrasse 37, 6317 Oberwil b. Zug", 47.1483504, 8.509939,1,2
2108,"Rosenweg 5, 6343 Buonas", 47.1423078, 8.453142399999999,1,2
2109,"Tellenmattstrasse 38, 6317 Oberwil bei Zug", 47.1477336, 8.5092114,1,4
2110,"Tellenmattstrasse 39, 6317 Oberwil b. Zug", 47.1481083, 8.5098428,1,1
2111,"Tellenmattstrasse 43, 6317 Oberwil b. Zug", 47.14766170000001, 8.5096616,1,0
2112,"Rosenweg 2, 6340 Baar", 47.185386, 8.5223132,1,2
2113,"Rosenweg 16A, 6340 Baar", 47.1865979, 8.5236318,1,1
2114,"Zugerstrasse 8B, 6314 Unterägeri", 47.1374376, 8.5856382,1,3
2115,"Zugerstrasse 8B, 6340 Baar", 47.19245799999999, 8.5222462,1,8
2116,"Zugerstrasse 9, 6312 Steinhausen", 47.1959761, 8.4859937,1,1
2117,"Tellenmattstrasse 43, 6317 Oberwil bei Zug", 47.14766170000001, 8.5096616,1,0
2118,"Tellenmattstrasse 45A, 6317 Oberwil b. Zug", 47.1472669, 8.5094513,1,0
2119,"Terrassenweg 2, 6315 Oberägeri", 47.1354131, 8.6216954,1,2
2121,"Terrassenweg 3, 6315 Oberägeri", 47.135735, 8.6222765,1,2
2122,"Ronystrasse 9B, 6331 Hünenberg", 47.1797887, 8.424595499999999,1,1
2123,"Ronystrasse 7, 6331 Hünenberg", 47.1805568, 8.4241874,1,0
2124,"Silbergasse 9, 6315 Oberägeri", 47.1347992, 8.6094378,1,2
2125,"Ronystrasse 16B, 6331 Hünenberg", 47.179516, 8.4259757,1,2
2126,"Ronystrasse 15C, 6331 Hünenberg", 47.1806894, 8.4244537,1,1
2127,"Ronystrasse 15B, 6331 Hünenberg", 47.180608, 8.424505,1,0
2128,"Terrassenweg 3C, 6300 Zug", 47.17111569999999, 8.518925099999999,1,0
2129,"Terrassenweg 6A, 6315 Oberägeri", 47.1346127, 8.6238073,1,1
2130,"Ronystrasse 11A, 6331 Hünenberg", 47.180059, 8.4245345,1,0
2131,"Zugerstrasse 1, 6314 Unterägeri", 47.1373133, 8.5836712,1,32
2132,"Terrassenweg 9, 6315 Oberägeri", 47.1351155, 8.6232236,1,2
2133,"Tellenmattstrasse 33B, 6317 Oberwil bei Zug", 47.14887239999999, 8.5099581,1,1
2134,"Rosenweg 8, 6340 Baar", 47.1860001, 8.5225686,1,8
2135,"Rischerstrasse 10, 634302 Buonas", 47.1392411, 8.4571501,1,0
2136,"Tellenmattstrasse 33, 6317 Oberwil b. Zug", 47.14886389999999, 8.5099052,1,2
2137,"Suurstoffi 9A, 6343 Rotkreuz", 36.778261, -119.4179324,1,1
2139,"Säntisstrasse 6, 6345 Neuheim", 47.2064038, 8.5761139,1,1
2140,"Tal 1, 6345 Neuheim", 47.2074729, 8.5857086,1,2
2141,"Rote Trotte 20, 6340 Baar", 47.1909084, 8.5339068,1,0
2142,"Talacher , 6340 Baar", 47.17590149999999, 8.5467705,1,53
2143,"Talacherstrasse 10, 6340 Baar", 47.1811969, 8.533510099999999,1,1
2145,"Talacherstrasse 14, 6340 Baar", 47.1808156, 8.5336827,1,0
2146,"Talacherstrasse 16, 6340 Baar", 47.180837, 8.5335159,1,2
2147,"Talacherstrasse 22, 6340 Baar", 47.18112989999999, 8.534072199999999,1,2
2148,"Rote Trotte 18, 6340 Baar", 47.19099869999999, 8.5338691,1,1
2149,"Rote Trotte 16, 6340 Baar", 47.1901813, 8.5337468,1,4
2150,"Talacherstrasse 8, 6340 Baar", 47.1814221, 8.5334751,1,2
2151,"Talmühle , 6345 Neuheim", 47.2079859, 8.5861483,1,1
2152,"Talstrasse 82, 8022 Zürich", 47.3720974, 8.534368599999999,1,2
2153,"Tannhof , 6340 Baar", 47.2163905, 8.5265601,1,4
2154,"Rote Trotte 1, 6340 Baar", 47.1913364, 8.5333613,1,26
2155,"Rossmatt 1, 634004 Sihlbrugg", 47.2166638, 8.5810138,1,0
2156,"Rossmatt , 8944 Sihlbrugg Dorf", 47.2176, 8.577,1,0
2157,"Rossmatt , 6340 Sihlbrugg Dorf", 47.2166638, 8.5810138,1,0
2158,"Rossboden 1, 6418 Rothenthurm", 47.1237124, 8.667244799999999,1,2
2159,"Rossblattenstrasse 3, 6318 Walchwil", 47.0924193, 8.5219007,1,1
2160,"Tellenmattstrasse 32, 6317 Oberwil b. Zug", 47.1488418, 8.509520400000001,1,2
2161,"Rossblattenstrasse 1, 6318 Walchwil", 47.0921127, 8.5219028,1,6
2162,"Tellenmattstrasse 32, 6317 Oberwil bei Zug", 47.1488418, 8.509520400000001,1,2
2163,"Rosenweg 8A, 6340 Baar", 47.18587530000001, 8.5229838,1,1
2164,"Ronismatt , 6315 Oberägeri", 47.13724879999999, 8.6237734,1,3
2165,"Teufli 1, 6315 Morgarten", 47.1036118, 8.640518199999999,1,6
2166,"Rote Trotte 7, 6340 Baar", 47.1920765, 8.5332255,1,6
2167,"Unterbossen 1, 6318 Walchwil", 47.1175151, 8.508817,1,1
2168,"Rigiweg 11, 6343 Holzhäusern ZG", 47.1554666, 8.4389833,1,3
2169,"Zugerbergstrasse 7, 6314 Unterägeri", 47.1370148, 8.5838362,1,15
2170,"Unterbrüglenweg 4, 6340 Baar", 47.2013895, 8.5156562,1,0
2171,"Rigiweg 1, 6343 Holzhäusern", 47.1561581, 8.4386481,1,9
2172,"Unterbrüglenweg 8, 6340 Baar", 47.2011706, 8.5150182,1,5
2173,"Rigistrasse 7, 6314 Unterägeri", 47.140187, 8.568716199999999,1,0
2174,"Rigistrasse 7, 6312 Steinhausen", 47.1914502, 8.4813151,1,0
2175,"Rigistrasse 6, 6330 Cham", 47.1811838, 8.4570887,1,2
2176,"Rigistrasse 6, 6312 Steinhausen", 47.1916728, 8.4826146,1,4
2177,"Rigistrasse 5, 6330 Cham", 47.1824362, 8.4554713,1,19
2178,"Rigistrasse 5, 6312 Steinhausen", 47.19149729999999, 8.4816171,1,0
2179,"Unterbösch , 6331 Hünenberg", 47.16435449999999, 8.4343518,1,0
2180,"Unterdeibüel 6, 6340 Baar", 47.2117029, 8.534306299999999,1,0
2181,"Rigistrasse 37A, 6331 Hünenberg", 47.1699815, 8.4300737,1,0
2182,"Rigistrasse 3, 6330 Cham", 47.1823996, 8.455418900000002,1,8
2183,"Rigistrasse 27B, 6331 Hünenberg", 47.1706551, 8.4302049,1,0
2184,"Untere Allmendstrasse 11A, 6312 Steinhausen", 47.18938370000001, 8.4870433,1,0
2185,"Rigistrasse 22A, 6330 Cham", 47.1836347, 8.456068900000002,1,5
2186,"Rigistrasse 2, 6340 Baar", 47.1959109, 8.5283602,1,14
2187,"Untere Allmendstrasse 13, 6312 Steinhausen", 47.1899502, 8.487067600000001,1,0
2188,"Untere Allmendstrasse 17, 6312 Steinhausen", 47.1902838, 8.4862127,1,0
2190,"Zythusmatt 1, 6331 Hünenberg", 47.1742381, 8.4474737,1,0
2192,"Untere Allmendstrasse 3a, 6312 Steinhausen", 47.19029210000001, 8.4884931,1,0
2193,"Rigistrasse 173, 6340 Baar", 47.182567, 8.5332214,1,7
2194,"Zugerbergstrasse 67B, 6314 Unterägeri", 47.1339258, 8.576032,1,0
2195,"Rigiweg 11, 634304 Holzhäusern", 47.1554666, 8.4389833,1,0
2196,"Unteraltstadt 29, 6300 Zug", 47.16524099999999, 8.51419,1,1
2197,"Ringstrasse 5, 6332 Hagendorn", 48.4104022, 15.6050457,1,0
2198,"Unteracher , 631503 Morgarten", 47.0997, 8.65544,1,0
2199,"Ringstrasse 21, 6330 Cham", 47.2070817, 8.436372,1,0
2200,"Ringstrasse 13A, 6300 Zug", 47.1673457, 8.5228457,1,1
2201,"Teufli 6, 631503 Morgarten", 47.1014566, 8.6391336,1,0
2202,"Zugerstrassse 32, 6340 Baar", 47.1893404, 8.521025,1,18
2203,"Zugermatte 9, 6340 Baar", 47.19085570000001, 8.5208452,1,5
2204,"Tonishofstrasse 1, 6318 Walchwil", 47.1008352, 8.5166787,1,8
2205,"Tonishofstrasse 15C, 6318 Walchwil", 47.101552, 8.5179837,1,0
2206,"Zugermatte 5, 6340 Baar", 47.1907316, 8.5212495,1,5
2207,"Rigiweg 3, 6343 Rotkreuz", 47.1559448, 8.4388208,1,0
2208,"Rigiweg 27, 634304 Holzhäusern ZG", 47.1537704, 8.4380083,1,0
2209,"Tonishofstrasse 3, 6318 Walchwil", 47.100736, 8.516938999999999,1,2
2210,"Rigiweg 25, 6343 Holzhäusern", 47.15406369999999, 8.4381898,1,2
2211,"Rigiweg 23, 634304 Holzhäusern ZG", 47.1543083, 8.4384583,1,0
2212,"Zunftgässli 2, 6331 Hünenberg", 47.1767877, 8.425239399999999,1,5
2213,"Rigiweg 23, 6343 Holzhäusern ZG", 47.1543083, 8.4384583,1,4
2214,"Zur Weinrebe , 6340 Baar", 47.181091, 8.5370703,1,2
2215,"Zugerbergstrasse 7B, 6300 Zug", 47.1599165, 8.5188969,1,1
2216,"Tonishofstrasse 8, 6318 Walchwil", 47.1009404, 8.517322799999999,1,1
2217,"Tonismatt 5, 6318 Walchwil", 47.1001504, 8.5168356,1,1
2218,"Tschachenweg 2, 6318 Walchwil", 47.0960133, 8.5205594,1,0
2219,"Turmstrasse 28, 6300 Zug", 47.18853860000001, 8.4807806,1,0
2220,"Zweiern am See 7, 6343 Buonas", 47.1500476, 8.4548709,1,0
2221,"Rigiweg 21A, 6343 Holzhäusern ZG", 47.1545303, 8.4385846,1,0
2222,"Rigiweg 17A, 634304 Holzhäusern ZG", 47.1551432, 8.4389377,1,0
2223,"Twärfallenstrasse 3, 6313 Finstersee", 47.1666815, 8.629589,1,1
2224,"Underbachstrasse 3, 6318 Walchwil", 47.0983873, 8.5196983,1,1
2225,"Underbachstrasse 4, 6318 Walchwil", 47.0985162, 8.5203464,1,0
2226,"Zugerstrasse 80, 6318 Walchwil", 47.1079842, 8.5049299,1,8
2227,"Zugerstrasse 8, 6340 Baar", 47.19238319999999, 8.5227545,1,18
2228,"Stadelmatt 9, 6331 Hünenberg", 47.2201698, 8.4054031,1,1
2229,"Sagistrasse , 6300 Zug", 47.1799332, 8.483037399999999,1,9
2230,"Sagenstrasse 6, 6318 Walchwil", 47.1040949, 8.512527799999999,1,1
2231,"Sagenstrasse 4A, 6318 Walchwil", 47.1038507, 8.5126678,1,1
2232,"Steinweg 8, 634302 Buonas", 47.14221, 8.45593,1,0
2233,"Sagenstrasse 2D, 6318 Walchwil", 47.1035684, 8.513031,1,0
2234,"Steinweg 9, 634302 Buonas", 47.14221, 8.45593,1,0
2235,"Sagenstrasse 23F, 6318 Walchwil", 47.1037663, 8.512073299999999,1,0
2236,"Sternenweg 4, 6340 Baar", 47.1918428, 8.523474499999999,1,10
2237,"Sagenmattweg 7, 631303 Finstersee", 46.8861876, 8.6358043,1,0
2238,"Sagenmattweg 5, 631303 Finstersee", 46.8861876, 8.6358043,1,0
2239,"Sagenmattweg 3, 631303 Finstersee", 46.8861876, 8.6358043,1,0
2240,"Sagenmattstrasse 9, 631303 Finstersee", 47.0536823, 8.2890296,1,0
2241,"Sternenweg 6, 6340 Baar", 47.1915455, 8.5236266,1,8
2242,"Sternmattstrasse 1, 6340 Baar", 47.1927575, 8.5235605,1,1
2243,"Stockeri 1, 6343 Risch", 47.12526099999999, 8.4551842,1,13
2244,"Stockeri 5, 634303 Risch", 47.1248627, 8.456198300000002,1,0
2246,"Sagenmattli 1, 6314 Unterägeri", 47.1443909, 8.5684225,1,1
2247,"Stockeristrasse 4, 634303 Risch", 47.1267813, 8.4572142,1,0
2248,"Rütiweid 8, 6340 Baar", 47.17541360000001, 8.5307222,1,5
2249,"Stockeristrasse 6, 634303 Risch", 47.1267813, 8.4572142,1,0
2250,"Rütiweid 4, 6340 Baar", 47.1745615, 8.530313699999999,1,3
2251,"Stockerstrasse 55, 8002 Zürich", 47.36878429999999, 8.5339563,1,6
2252,"Stolzengrabenstrasse 23, 6317 Oberwil b. Zug", 47.1505959, 8.5093861,1,1
2253,"Rütiweid 2, 6340 Baar", 47.1747016, 8.5302373,1,2
2254,"Stolzengrabenstrasse 59, 6317 Oberwil bei Zug", 47.1519655, 8.5091498,1,1
2255,"Rütiweid 12, 6340 Baar", 47.1760071, 8.530995299999999,1,3
2256,"Rütiweid 10, 6340 Baar", 47.1756891, 8.5309303,1,3
2257,"Steinstoss 1, 6418 Rothenthurm", 47.12881830000001, 8.6726476,1,4
2258,"Salvemattweg 6, 6340 Baar", 47.1975811, 8.5236698,1,1
2259,"Stolzengrabenstrasse 75, 6317 Oberwil b. Zug", 47.1526718, 8.5098441,1,0
2260,"Salvenmattweg 12, 6340 Baar", 47.198127, 8.523875199999999,1,0
2261,"Schiffmatt 8, 6314 Unterägeri", 47.1389467, 8.5867646,1,6
2262,"Schiffmatt 6, 6314 Unterägeri", 47.1387483, 8.5868132,1,2
2263,"Stadeltmatt 11, 6331 Hünenberg", 36.778261, -119.4179324,1,0
2264,"Scheuermattstrasse 3, 6330 Cham", 47.1824251, 8.4646484,1,0
2265,"Schellstrasse 20, 6314 Unterägeri", 47.1364469, 8.578524500000002,1,0
2266,"Schellenmattstrasse 3, 6330 Cham", 47.1790133, 8.452748699999999,1,1
2267,"Schauburg 7A, 6331 Hünenberg", 47.1768758, 8.4233545,1,0
2268,"Schauburg 5A, 6331 Hünenberg", 47.1772984, 8.4233754,1,2
2269,"Schauburg 3, 6331 Hünenberg", 47.1767167, 8.4230217,1,2
2270,"Schauburg 2B, 6331 Hünenberg", 47.1774212, 8.4226917,1,1
2271,"Schauburg 1H, 6331 Hünenberg", 47.17716610000001, 8.4230696,1,1
2272,"Schachenmatt 1, 6331 Hünenberg", 47.2119365, 8.408911,1,1
2273,"Schachen 1, 6331 Hünenberg", 47.2137093, 8.4120324,1,1
2275,"Staldenstrasse 8, 6313 Menzingen", 47.1809197, 8.5975527,1,4
2277,"Sattelstrasse 3, 631503 Oberägeri", 47.1033677, 8.6404807,1,0
2278,"Steinhauserstrasse , 6330 Cham", 47.1874511, 8.4725418,1,151
2279,"Sattelstrasse 1, 631503 Morgarten", 47.1036118, 8.640518199999999,1,0
2280,"Sattelstrasse , 631503 Oberägeri", 47.0999494, 8.6372137,1,0
2281,"Sarbachstrasse 6, 6345 Neuheim", 47.2038061, 8.581770299999999,1,2
2282,"Steinhauserstrasse 1, 6330 Cham", 47.1877443, 8.4737621,1,82
2283,"Steinhauserstrasse 38, 6330 Cham", 47.19056, 8.4733555,1,1
2284,"Steinhauserstrasse 8, 6340 Baar", 47.2018903, 8.514089199999999,1,3
2285,"Steinhauserstrasse 9, 6340 Baar", 47.2011506, 8.5134046,1,0
2286,"Steinhausertrasse 74, 6300 Zug", 47.15582999999999, 8.5314882,1,0
2287,"Steinibachstrasse 11, 6317 Oberwil b. Zug", 47.1355424, 8.5063925,1,0
2288,"Rütiweid 1, 6340 Baar", 47.1748814, 8.5297793,1,8
2289,"Stotzenackerweg 1, 634303 Risch", 47.13089189999999, 8.4620892,1,0
2290,"Suurstoffi 3B, 6343 Rotkreuz", 47.14388719999999, 8.4334124,1,3
2291,"Sumpfstrasse 15, 6301 Zug", 47.1861185, 8.488553999999999,1,0
2292,"Zugerstrasse 71A, 6340 Baar", 47.18429829999999, 8.521100299999999,1,1
2293,"Zugerstrasse 75A, 6340 Baar", 47.1833964, 8.5206641,1,1
2294,"Sumpfstrasse 26, 6303 Zug", 47.1870475, 8.4868437,1,0
2295,"Zugerstrasse 120, 6314 Unterägeri", 47.1464477, 8.567833,1,0
2296,"Ruessenhof 1, 6340 Baar", 47.2106767, 8.562324799999999,1,1
2297,"Rue du Rhône 8, 1204 Genève", 46.2041177, 6.1448307,1,38
2298,"Rue de Hesse 16, 1204 Genève", 46.2026109, 6.1425816,1,5
2299,"Sumpfstrasse 7, 6300 Zug", 47.1863498, 8.4900868,1,0
2300,"Ruchlistrasse 5, 6312 Steinhausen", 47.2002661, 8.4847995,1,0
2301,"Sumpfstrasse 7, 6303 Zug", 47.1863498, 8.4900868,1,0
2302,"Zugerstrasse 11A, 6340 Baar", 47.1920793, 8.5232943,1,3
2303,"Route de Saint-Julien 184, 1228 Plan-les-Ouates", 46.1657103, 6.1110859,1,10
2304,"Rothusweg 7B, 6300 Zug", 47.1710699, 8.5190165,1,0
2305,"Rothusweg 7, 6315 Oberägeri", 47.13437889999999, 8.6194255,1,1
2306,"Rothusweg 5, 6300 Zug", 47.1708459, 8.5189142,1,2
2307,"Sunneblick 2, 6343 Rotkreuz", 47.1444659, 8.4326601,1,31
2308,"Surenweg 3, 6318 Walchwil", 47.1075762, 8.5115699,1,1
2309,"Rothusweg 1A, 6300 Zug", 47.1705002, 8.5183719,1,1
2310,"Rothusweg 12C, 6300 Zug", 47.1702959, 8.5200166,1,0
2311,"Rothusweg 11A, 6315 Oberägeri", 47.13392870000001, 8.6193153,1,0
2312,"Rothustrasse 23, 6331 Hünenberg", 47.15955109999999, 8.4440119,1,0
2313,"Zugerstrasse 1, 634004 Sihlbrugg", 47.2174698, 8.578025199999999,1,0
2314,"Zugerstrasse 76b, 6341 Baar", 47.1832252, 8.518616999999999,1,0
2315,"Rothusstrasse 2A/B, 6331 Hünenberg", 47.1603568, 8.4414354,1,0
2316,"Suurstoffi 13B, 6343 Rotkreuz", 47.14510509999999, 8.4347602,1,3
2319,"Sumpfstrasse 24, 6303 Zug", 47.1873006, 8.4876094,1,0
2320,"Sumpfstrasse 13, 6300 Zug", 47.1862919, 8.488724399999999,1,0
2321,"Rütelihof 1, 6340 Baar", 47.1953729, 8.526087,1,2
2322,"Ruessenstrasse 9A, 6340 Baar", 47.2130224, 8.565082499999999,1,0
2323,"Rössliweg 1, 6343 Buonas", 47.142321, 8.454541599999999,1,2
2324,"Stotzenackerweg 4, 634303 Risch", 47.1310524, 8.4623577,1,0
2325,"Stotzenackerweg 9, 634303 Risch", 47.1315398, 8.463021399999999,1,0
2326,"Röhrliberg 6, 6330 Cham", 47.1849148, 8.4536015,1,8
2327,"Strandweg 2, 6314 Unterägeri", 47.1368526, 8.5856652,1,1
2328,"Röhrliberg 14D, 6330 Cham", 47.1859393, 8.452814,1,1
2329,"Röhrliberg 10E, 6330 Cham", 47.1857201, 8.4531793,1,1
2330,"Rämslistrasse 1B, 6315 Oberägeri", 47.1352036, 8.6223307,1,1
2331,"Rämslistrasse 1A, 6315 Oberägeri", 47.13512799999999, 8.6221977,1,0
2332,"Rägetenstrasse 4, 6318 Walchwil", 47.1078485, 8.5122736,1,1
2333,"Rägeten 1, 6318 Walchwil", 47.1069557, 8.5288623,1,14
2334,"Räbmatt 9, 6317 Oberwil bei Zug", 47.13875669999999, 8.505928599999999,1,0
2335,"Räbmatt 8, 6317 Oberwil b. Zug", 47.1372188, 8.5065479,1,1
2336,"Räbmatt 34, 6317 Oberwil bei Zug", 47.1368252, 8.507278300000001,1,0
2337,"Räbmatt 33E, 6317 Oberwil bei Zug", 47.1374654, 8.508082,1,1
2338,"Stumpen , 6330 Cham", 47.1898917, 8.4655844,1,1
2339,"Räbmatt 26, 6317 Oberwil b. Zug", 47.1379749, 8.5074155,1,0
