,output,Adresse
504,"{'results': [{'address_components': [{'long_name': '57', 'short_name': '57', 'types': ['street_number']}, {'long_name': 'Früebergstrasse', 'short_name': 'Früebergstrasse', 'types': ['route']}, {'long_name': 'Baar', 'short_name': 'Baar', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6340', 'short_name': '6340', 'types': ['postal_code']}], 'formatted_address': 'Früebergstrasse 57, 6340 Baar, Switzerland', 'geometry': {'location': {'lat': 47.2020501, 'lng': 8.5229026}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.2033990802915, 'lng': 8.524251580291502}, 'southwest': {'lat': 47.2007011197085, 'lng': 8.521553619708499}}}, 'partial_match': True, 'place_id': 'ChIJ34X_6iSqmkcR1UjekUCASPk', 'plus_code': {'compound_code': '6G2F+R5 Baar, Switzerland', 'global_code': '8FVC6G2F+R5'}, 'types': ['street_address']}], 'status': 'OK'}","Früebergstrasse 57, 6340 Baar"
505,"{'results': [{'address_components': [{'long_name': '16', 'short_name': '16', 'types': ['street_number']}, {'long_name': 'Fuchsloch', 'short_name': 'Fuchsloch', 'types': ['route']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6317', 'short_name': '6317', 'types': ['postal_code']}], 'formatted_address': 'Fuchsloch 16, 6317 Oberwil bei Zug, Switzerland', 'geometry': {'location': {'lat': 47.1421845, 'lng': 8.5114693}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.1435334802915, 'lng': 8.512818280291501}, 'southwest': {'lat': 47.1408355197085, 'lng': 8.510120319708497}}}, 'partial_match': True, 'place_id': 'ChIJJbCqNICrmkcRItP0xyIHnSA', 'plus_code': {'compound_code': '4GR6+VH Zug, Switzerland', 'global_code': '8FVC4GR6+VH'}, 'types': ['street_address']}], 'status': 'OK'}","Fuchsloch 16, 6317 Oberwil b. Zug"
506,"{'results': [{'address_components': [{'long_name': '3', 'short_name': '3', 'types': ['street_number']}, {'long_name': 'Frohsinnweg', 'short_name': 'Frohsinnweg', 'types': ['route']}, {'long_name': 'Unterägeri', 'short_name': 'Unterägeri', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6314', 'short_name': '6314', 'types': ['postal_code']}], 'formatted_address': 'Frohsinnweg 3, 6314 Unterägeri, Switzerland', 'geometry': {'location': {'lat': 47.1368057, 'lng': 8.5840558}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.1381546802915, 'lng': 8.585404780291501}, 'southwest': {'lat': 47.1354567197085, 'lng': 8.582706819708497}}}, 'partial_match': True, 'place_id': 'ChIJacpvm7CsmkcRGHpo_7rEGCM', 'plus_code': {'compound_code': '4HPM+PJ Unterägeri, Switzerland', 'global_code': '8FVC4HPM+PJ'}, 'types': ['street_address']}], 'status': 'OK'}","Frohsinnweg 3, 6314 Unterägeri"
507,"{'results': [{'address_components': [{'long_name': '18', 'short_name': '18', 'types': ['street_number']}, {'long_name': 'Fuchsloch', 'short_name': 'Fuchsloch', 'types': ['route']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6317', 'short_name': '6317', 'types': ['postal_code']}], 'formatted_address': 'Fuchsloch 18, 6317 Oberwil bei Zug, Switzerland', 'geometry': {'bounds': {'northeast': {'lat': 47.14244009999999, 'lng': 8.512011900000001}, 'southwest': {'lat': 47.1419293, 'lng': 8.511808}}, 'location': {'lat': 47.1422991, 'lng': 8.5118967}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.1435336802915, 'lng': 8.513258930291503}, 'southwest': {'lat': 47.14083571970851, 'lng': 8.510560969708498}}}, 'partial_match': True, 'place_id': 'ChIJg6oKfNCqmkcRrMIaCnv2ceM', 'types': ['premise']}], 'status': 'OK'}","Fuchsloch 18, 6317 Oberwil b. Zug"
508,"{'results': [{'address_components': [{'long_name': '4A', 'short_name': '4A', 'types': ['street_number']}, {'long_name': 'Fuchsloch', 'short_name': 'Fuchsloch', 'types': ['route']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6317', 'short_name': '6317', 'types': ['postal_code']}], 'formatted_address': 'Fuchsloch 4A, 6317 Oberwil bei Zug, Switzerland', 'geometry': {'bounds': {'northeast': {'lat': 47.14305479999999, 'lng': 8.5100724}, 'southwest': {'lat': 47.14281769999999, 'lng': 8.5097212}}, 'location': {'lat': 47.1429075, 'lng': 8.5099095}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.14428523029149, 'lng': 8.511245780291501}, 'southwest': {'lat': 47.1415872697085, 'lng': 8.508547819708497}}}, 'partial_match': True, 'place_id': 'ChIJH9dmqdqqmkcR-xzBimHpRik', 'types': ['premise']}], 'status': 'OK'}","Fuchsloch 4A, 6317 Oberwil bei Zug"
509,"{'results': [{'address_components': [{'long_name': '6A', 'short_name': '6A', 'types': ['street_number']}, {'long_name': 'Fuchsloch', 'short_name': 'Fuchsloch', 'types': ['route']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6317', 'short_name': '6317', 'types': ['postal_code']}], 'formatted_address': 'Fuchsloch 6A, 6317 Oberwil bei Zug, Switzerland', 'geometry': {'bounds': {'northeast': {'lat': 47.1426737, 'lng': 8.510008299999999}, 'southwest': {'lat': 47.1424364, 'lng': 8.5096569}}, 'location': {'lat': 47.1425324, 'lng': 8.509796999999999}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.14390403029149, 'lng': 8.5111815802915}, 'southwest': {'lat': 47.1412060697085, 'lng': 8.508483619708496}}}, 'partial_match': True, 'place_id': 'ChIJ5cPeBtCqmkcRR3qJEGI5Fa8', 'types': ['premise']}], 'status': 'OK'}","Fuchsloch 6A, 6317 Oberwil b. Zug"
510,"{'results': [{'address_components': [{'long_name': '8A', 'short_name': '8A', 'types': ['street_number']}, {'long_name': 'Fuchsloch', 'short_name': 'Fuchsloch', 'types': ['route']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6317', 'short_name': '6317', 'types': ['postal_code']}], 'formatted_address': 'Fuchsloch 8A, 6317 Oberwil bei Zug, Switzerland', 'geometry': {'bounds': {'northeast': {'lat': 47.14229599999999, 'lng': 8.5099331}, 'southwest': {'lat': 47.142057, 'lng': 8.509587}}, 'location': {'lat': 47.1421505, 'lng': 8.5097767}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.1435254802915, 'lng': 8.511109030291502}, 'southwest': {'lat': 47.1408275197085, 'lng': 8.508411069708497}}}, 'partial_match': True, 'place_id': 'ChIJjd_DBNCqmkcR6dJuZD5dcDc', 'types': ['premise']}], 'status': 'OK'}","Fuchsloch 8a, 6317 Oberwil b. Zug"
511,"{'results': [{'address_components': [{'long_name': '26B', 'short_name': '26B', 'types': ['street_number']}, {'long_name': 'Furrenstrasse', 'short_name': 'Furrenstrasse', 'types': ['route']}, {'long_name': 'Unterägeri', 'short_name': 'Unterägeri', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6314', 'short_name': '6314', 'types': ['postal_code']}], 'formatted_address': 'Furrenstrasse 26B, 6314 Unterägeri, Switzerland', 'geometry': {'location': {'lat': 47.1381363, 'lng': 8.5705054}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.1394852802915, 'lng': 8.571854380291501}, 'southwest': {'lat': 47.1367873197085, 'lng': 8.569156419708499}}}, 'partial_match': True, 'place_id': 'ChIJTewxdqismkcRRhRx-T82tck', 'plus_code': {'compound_code': '4HQC+76 Unterägeri, Switzerland', 'global_code': '8FVC4HQC+76'}, 'types': ['street_address']}], 'status': 'OK'}","Furrenstrasse 26B, 6314 Unterägeri"
512,"{'results': [{'address_components': [{'long_name': '27B', 'short_name': '27B', 'types': ['street_number']}, {'long_name': 'Furrenstrasse', 'short_name': 'Furrenstrasse', 'types': ['route']}, {'long_name': 'Unterägeri', 'short_name': 'Unterägeri', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6314', 'short_name': '6314', 'types': ['postal_code']}], 'formatted_address': 'Furrenstrasse 27B, 6314 Unterägeri, Switzerland', 'geometry': {'location': {'lat': 47.1383211, 'lng': 8.5709311}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.1396700802915, 'lng': 8.5722800802915}, 'southwest': {'lat': 47.1369721197085, 'lng': 8.569582119708496}}}, 'partial_match': True, 'place_id': 'ChIJLy0E16esmkcRd7_9BmT8n0E', 'plus_code': {'compound_code': '4HQC+89 Unterägeri, Switzerland', 'global_code': '8FVC4HQC+89'}, 'types': ['street_address']}], 'status': 'OK'}","Furrenstrasse 27B, 6314 Unterägeri"
513,"{'results': [{'address_components': [{'long_name': '28C', 'short_name': '28C', 'types': ['street_number']}, {'long_name': 'Furrenstrasse', 'short_name': 'Furrenstrasse', 'types': ['route']}, {'long_name': 'Unterägeri', 'short_name': 'Unterägeri', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6314', 'short_name': '6314', 'types': ['postal_code']}], 'formatted_address': 'Furrenstrasse 28C, 6314 Unterägeri, Switzerland', 'geometry': {'location': {'lat': 47.137902, 'lng': 8.570553100000001}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.1392509802915, 'lng': 8.571902080291505}, 'southwest': {'lat': 47.1365530197085, 'lng': 8.5692041197085}}}, 'partial_match': True, 'place_id': 'ChIJGeg3d6ismkcRZ6F5UAor7Bc', 'plus_code': {'compound_code': '4HQC+56 Unterägeri, Switzerland', 'global_code': '8FVC4HQC+56'}, 'types': ['street_address']}], 'status': 'OK'}","Furrenstrasse 28C, 6314 Unterägeri"
514,"{'results': [{'address_components': [{'long_name': '3', 'short_name': '3', 'types': ['street_number']}, {'long_name': 'Furrenstrasse', 'short_name': 'Furrenstrasse', 'types': ['route']}, {'long_name': 'Unterägeri', 'short_name': 'Unterägeri', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6314', 'short_name': '6314', 'types': ['postal_code']}], 'formatted_address': 'Furrenstrasse 3, 6314 Unterägeri, Switzerland', 'geometry': {'location': {'lat': 47.1380991, 'lng': 8.571546099999999}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.1394480802915, 'lng': 8.5728950802915}, 'southwest': {'lat': 47.1367501197085, 'lng': 8.570197119708496}}}, 'partial_match': True, 'place_id': 'ChIJOy8egKismkcR7IveikCunHQ', 'plus_code': {'compound_code': '4HQC+6J Unterägeri, Switzerland', 'global_code': '8FVC4HQC+6J'}, 'types': ['street_address']}], 'status': 'OK'}","Furrenstrasse 3, 6314 Unterägeri"
515,"{'results': [{'address_components': [{'long_name': 'Früeberg', 'short_name': 'Früeberg', 'types': ['colloquial_area', 'political']}, {'long_name': 'Baar', 'short_name': 'Baar', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6340', 'short_name': '6340', 'types': ['postal_code']}], 'formatted_address': 'Früeberg, 6340 Baar, Switzerland', 'geometry': {'location': {'lat': 47.2069746, 'lng': 8.5262706}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 47.2145543, 'lng': 8.542278}, 'southwest': {'lat': 47.1993939, 'lng': 8.510263199999999}}}, 'partial_match': True, 'place_id': 'ChIJaWqnWyaqmkcRsPOO5BD-owI', 'types': ['colloquial_area', 'political']}], 'status': 'OK'}","Früeberg 16B, 6340 Baar"
516,"{'results': [{'address_components': [{'long_name': '18', 'short_name': '18', 'types': ['street_number']}, {'long_name': 'Frohburgweg', 'short_name': 'Frohburgweg', 'types': ['route']}, {'long_name': 'Baar', 'short_name': 'Baar', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6340', 'short_name': '6340', 'types': ['postal_code']}], 'formatted_address': 'Frohburgweg 18, 6340 Baar, Switzerland', 'geometry': {'bounds': {'northeast': {'lat': 47.19252760000001, 'lng': 8.5352898}, 'southwest': {'lat': 47.19243820000001, 'lng': 8.535095199999999}}, 'location': {'lat': 47.19248409999999, 'lng': 8.5351745}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.1938318802915, 'lng': 8.536541480291502}, 'southwest': {'lat': 47.19113391970851, 'lng': 8.533843519708498}}}, 'partial_match': True, 'place_id': 'ChIJhQoO3zSqmkcRvPGcTD9IC4Q', 'types': ['premise']}], 'status': 'OK'}","Frohburgweg 18, 6340 Baar"
517,"{'results': [{'address_components': [{'long_name': '2', 'short_name': '2', 'types': ['street_number']}, {'long_name': 'Florastrasse', 'short_name': 'Florastrasse', 'types': ['route']}, {'long_name': 'Cham', 'short_name': 'Cham', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6330', 'short_name': '6330', 'types': ['postal_code']}], 'formatted_address': 'Florastrasse 2, 6330 Cham, Switzerland', 'geometry': {'location': {'lat': 47.1852393, 'lng': 8.4688324}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.1865882802915, 'lng': 8.470181380291503}, 'southwest': {'lat': 47.1838903197085, 'lng': 8.467483419708499}}}, 'partial_match': True, 'place_id': 'ChIJkXW345EAkEcR45Cgx7dTUT8', 'plus_code': {'compound_code': '5FP9+3G Cham, Switzerland', 'global_code': '8FVC5FP9+3G'}, 'types': ['street_address']}], 'status': 'OK'}","Florastrasse 2, 6330 Cham"
518,"{'results': [{'address_components': [{'long_name': '4', 'short_name': '4', 'types': ['street_number']}, {'long_name': 'Franzenmattweg', 'short_name': 'Franzenmattweg', 'types': ['route']}, {'long_name': 'Oberägeri', 'short_name': 'Oberägeri', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6315', 'short_name': '6315', 'types': ['postal_code']}], 'formatted_address': 'Franzenmattweg 4, 6315 Oberägeri, Switzerland', 'geometry': {'location': {'lat': 47.1337798, 'lng': 8.6129265}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.1351287802915, 'lng': 8.614275480291504}, 'southwest': {'lat': 47.1324308197085, 'lng': 8.611577519708499}}}, 'partial_match': True, 'place_id': 'ChIJMw2kmNesmkcRvnTu-rL0o10', 'plus_code': {'compound_code': '4JM7+G5 Oberägeri, Switzerland', 'global_code': '8FVC4JM7+G5'}, 'types': ['street_address']}], 'status': 'OK'}","Franzenmattweg 4, 6315 Oberägeri"
519,"{'results': [{'address_components': [{'long_name': '21', 'short_name': '21', 'types': ['street_number']}, {'long_name': 'Floraweg', 'short_name': 'Floraweg', 'types': ['route']}, {'long_name': 'Risch-Rotkreuz', 'short_name': 'Risch-Rotkreuz', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6343', 'short_name': '6343', 'types': ['postal_code']}], 'formatted_address': 'Floraweg 21, 6343 Risch-Rotkreuz, Switzerland', 'geometry': {'location': {'lat': 47.14129390000001, 'lng': 8.4522991}, 'location_type': 'RANGE_INTERPOLATED', 'viewport': {'northeast': {'lat': 47.14264288029151, 'lng': 8.4536480802915}, 'southwest': {'lat': 47.13994491970851, 'lng': 8.450950119708496}}}, 'partial_match': True, 'place_id': 'Ei1GbG9yYXdlZyAyMSwgNjM0MyBSaXNjaC1Sb3RrcmV1eiwgU3dpdHplcmxhbmQiGhIYChQKEgn3T3LaHgCQRxFmEYHC5jL_eRAV', 'types': ['street_address']}, {'address_components': [{'long_name': 'California', 'short_name': 'CA', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United States', 'short_name': 'US', 'types': ['country', 'political']}], 'formatted_address': 'California, USA', 'geometry': {'bounds': {'northeast': {'lat': 42.0095169, 'lng': -114.131211}, 'southwest': {'lat': 32.528832, 'lng': -124.482003}}, 'location': {'lat': 36.778261, 'lng': -119.4179324}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 42.0095169, 'lng': -114.131211}, 'southwest': {'lat': 32.528832, 'lng': -124.482003}}}, 'partial_match': True, 'place_id': 'ChIJPV4oX_65j4ARVW8IJ6IJUYs', 'types': ['administrative_area_level_1', 'political']}], 'status': 'OK'}","Floraweg 21, 634302 Buonas"
